trial_id,presentation_label,phase3_stimulus_id,phase6b_stimulus_id,phase3_mix_id,phase6b_mix_id,phase3_observed_rating,phase6b_human_rating,stimulus_match,mix_match,rating_match,aligned
P025__trial_05,C,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,98.0,98,True,True,True,True
P025__trial_05,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,88.0,88,True,True,True,True
P025__trial_05,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,49.0,49,True,True,True,True
P025__trial_06,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,90.0,90,True,True,True,True
P025__trial_06,B,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,100.0,100,True,True,True,True
P025__trial_06,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,10.0,10,True,True,True,True
P025__trial_06,D,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,24.0,24,True,True,True,True
P025__trial_06,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,37.0,37,True,True,True,True
P026__trial_01,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,20.0,20,True,True,True,True
P026__trial_01,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,35.0,35,True,True,True,True
P026__trial_01,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,85.0,85,True,True,True,True
P026__trial_01,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,28.0,28,True,True,True,True
P026__trial_01,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,74.0,74,True,True,True,True
P026__trial_02,A,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,84.0,84,True,True,True,True
P026__trial_02,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,91.0,91,True,True,True,True
P026__trial_02,C,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,67.0,67,True,True,True,True
P026__trial_02,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,10.0,10,True,True,True,True
P026__trial_02,E,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,58.0,58,True,True,True,True
P026__trial_03,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,11.0,11,True,True,True,True
P026__trial_03,B,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,21.0,21,True,True,True,True
P026__trial_03,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,68.0,68,True,True,True,True
P026__trial_03,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,88.0,88,True,True,True,True
P026__trial_03,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,77.0,77,True,True,True,True
P026__trial_04,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,14.0,14,True,True,True,True
P026__trial_04,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,99.0,99,True,True,True,True
P026__trial_04,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,67.0,67,True,True,True,True
P026__trial_04,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,89.0,89,True,True,True,True
P026__trial_04,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,78.0,78,True,True,True,True
P026__trial_05,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,32.0,32,True,True,True,True
P026__trial_05,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,71.0,71,True,True,True,True
P026__trial_05,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,57.0,57,True,True,True,True
P026__trial_05,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,92.0,92,True,True,True,True
P026__trial_05,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,83.0,83,True,True,True,True
P026__trial_06,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,34.0,34,True,True,True,True
P026__trial_06,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,95.0,95,True,True,True,True
P026__trial_06,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,60.0,60,True,True,True,True
P026__trial_06,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,24.0,24,True,True,True,True
P026__trial_06,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,76.0,76,True,True,True,True
P027__trial_01,A,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,85.0,85,True,True,True,True
P027__trial_01,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,20.0,20,True,True,True,True
P027__trial_01,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,10.0,10,True,True,True,True
P027__trial_01,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,0.0,0,True,True,True,True
P027__trial_01,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,35.0,35,True,True,True,True
P027__trial_02,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P027__trial_02,B,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,42.0,42,True,True,True,True
P027__trial_02,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,86.0,86,True,True,True,True
P027__trial_02,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,17.0,17,True,True,True,True
P027__trial_02,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,76.0,76,True,True,True,True
P027__trial_03,A,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,92.0,92,True,True,True,True
P027__trial_03,B,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,51.0,51,True,True,True,True
P027__trial_03,C,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,40.0,40,True,True,True,True
P027__trial_03,D,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,78.0,78,True,True,True,True
P027__trial_03,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,23.0,23,True,True,True,True
P027__trial_04,A,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,88.0,88,True,True,True,True
P027__trial_04,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,100.0,100,True,True,True,True
P027__trial_04,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,51.0,51,True,True,True,True
P027__trial_04,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P027__trial_04,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,13.0,13,True,True,True,True
P027__trial_05,A,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,8.0,8,True,True,True,True
P027__trial_05,B,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,23.0,23,True,True,True,True
P027__trial_05,C,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,86.0,86,True,True,True,True
P027__trial_05,D,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,94.0,94,True,True,True,True
P027__trial_05,E,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P027__trial_06,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,24.0,24,True,True,True,True
P027__trial_06,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,91.0,91,True,True,True,True
P027__trial_06,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,74.0,74,True,True,True,True
P027__trial_06,D,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,36.0,36,True,True,True,True
P027__trial_06,E,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,82.0,82,True,True,True,True
P028__trial_01,A,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,75.0,75,True,True,True,True
P028__trial_01,B,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,19.0,19,True,True,True,True
P028__trial_01,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,9.0,9,True,True,True,True
P028__trial_01,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,91.0,91,True,True,True,True
P028__trial_01,E,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,0.0,0,True,True,True,True
P028__trial_02,A,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,94.0,94,True,True,True,True
P028__trial_02,B,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,8.0,8,True,True,True,True
P028__trial_02,C,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,20.0,20,True,True,True,True
P028__trial_02,D,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,69.0,69,True,True,True,True
P028__trial_02,E,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,81.0,81,True,True,True,True
P028__trial_03,A,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,10.0,10,True,True,True,True
P028__trial_03,B,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,0.0,0,True,True,True,True
P028__trial_03,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,5.0,5,True,True,True,True
P028__trial_03,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,20.0,20,True,True,True,True
P028__trial_03,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,15.0,15,True,True,True,True
P028__trial_04,A,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,23.0,23,True,True,True,True
P028__trial_04,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,87.0,87,True,True,True,True
P028__trial_04,C,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,75.0,75,True,True,True,True
P028__trial_04,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,96.0,96,True,True,True,True
P028__trial_04,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,10.0,10,True,True,True,True
P028__trial_05,A,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,92.0,92,True,True,True,True
P028__trial_05,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,11.0,11,True,True,True,True
P028__trial_05,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,76.0,76,True,True,True,True
P028__trial_05,D,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,83.0,83,True,True,True,True
P028__trial_05,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,21.0,21,True,True,True,True
P028__trial_06,A,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,91.0,91,True,True,True,True
P028__trial_06,B,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,80.0,80,True,True,True,True
P028__trial_06,C,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,0.0,0,True,True,True,True
P028__trial_06,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,50.0,50,True,True,True,True
P028__trial_06,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,14.0,14,True,True,True,True
P029__trial_01,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,15.0,15,True,True,True,True
P029__trial_01,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,7.0,7,True,True,True,True
P029__trial_01,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,89.0,89,True,True,True,True
P029__trial_01,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,73.0,73,True,True,True,True
P029__trial_01,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,50.0,50,True,True,True,True
P029__trial_02,A,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,93.0,93,True,True,True,True
P029__trial_02,B,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,75.0,75,True,True,True,True
P029__trial_02,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,11.0,11,True,True,True,True
P029__trial_02,D,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P029__trial_02,E,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,28.0,28,True,True,True,True
P029__trial_03,A,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,13.0,13,True,True,True,True
P029__trial_03,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P029__trial_03,C,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,56.0,56,True,True,True,True
P029__trial_03,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,22.0,22,True,True,True,True
P029__trial_03,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,85.0,85,True,True,True,True
P029__trial_04,A,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,32.0,32,True,True,True,True
P029__trial_04,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P029__trial_04,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,100.0,100,True,True,True,True
P029__trial_04,D,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,93.0,93,True,True,True,True
P029__trial_04,E,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,7.0,7,True,True,True,True
P029__trial_05,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,17.0,17,True,True,True,True
P029__trial_05,B,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,99.0,99,True,True,True,True
P029__trial_05,C,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,72.0,72,True,True,True,True
P029__trial_05,D,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,28.0,28,True,True,True,True
P029__trial_05,E,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,0.0,0,True,True,True,True
P029__trial_06,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,25.0,25,True,True,True,True
P029__trial_06,B,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,47.0,47,True,True,True,True
P029__trial_06,C,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P029__trial_06,D,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,66.0,66,True,True,True,True
P029__trial_06,E,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,92.0,92,True,True,True,True
P030__trial_01,A,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,71.0,71,True,True,True,True
P030__trial_01,B,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,24.0,24,True,True,True,True
P030__trial_01,C,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,92.0,92,True,True,True,True
P030__trial_01,D,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,47.0,47,True,True,True,True
P030__trial_01,E,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,6.0,6,True,True,True,True
P030__trial_02,A,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,69.0,69,True,True,True,True
P030__trial_02,B,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,9.0,9,True,True,True,True
P030__trial_02,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P030__trial_02,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,93.0,93,True,True,True,True
P030__trial_02,E,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,0.0,0,True,True,True,True
P030__trial_03,A,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,86.0,86,True,True,True,True
P030__trial_03,B,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,3.0,3,True,True,True,True
P030__trial_03,C,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,67.0,67,True,True,True,True
P030__trial_03,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,18.0,18,True,True,True,True
P030__trial_03,E,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,35.0,35,True,True,True,True
P030__trial_04,A,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,63.0,63,True,True,True,True
P030__trial_04,B,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,93.0,93,True,True,True,True
P030__trial_04,C,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,48.0,48,True,True,True,True
P030__trial_04,D,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,76.0,76,True,True,True,True
P030__trial_04,E,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P030__trial_05,A,pouring_room_mcg_v,pouring_room_mcg_v,mix_e08faaf8bbb3,mix_e08faaf8bbb3,22.0,22,True,True,True,True
P030__trial_05,B,pouring_room_mcg_pro1,pouring_room_mcg_pro1,mix_132e75f34470,mix_132e75f34470,76.0,76,True,True,True,True
P030__trial_05,C,pouring_room_mcg_r,pouring_room_mcg_r,mix_0ba76f420c1d,mix_0ba76f420c1d,100.0,100,True,True,True,True
P030__trial_05,D,pouring_room_mcg_t,pouring_room_mcg_t,mix_be2ccd4c43ff,mix_be2ccd4c43ff,55.0,55,True,True,True,True
P030__trial_05,E,pouring_room_mcg_x,pouring_room_mcg_x,mix_cbf8555ee2b2,mix_cbf8555ee2b2,8.0,8,True,True,True,True
P030__trial_06,A,in_the_meantime_du_k,in_the_meantime_du_k,mix_56e65a3ce054,mix_56e65a3ce054,0.0,0,True,True,True,True
P030__trial_06,B,in_the_meantime_qut_b,in_the_meantime_qut_b,mix_c7bdcba64775,mix_c7bdcba64775,38.0,38,True,True,True,True
P030__trial_06,C,in_the_meantime_qut_pro,in_the_meantime_qut_pro,mix_cdaef40f2b94,mix_cdaef40f2b94,98.0,98,True,True,True,True
P030__trial_06,D,in_the_meantime_du_i,in_the_meantime_du_i,mix_9baa86357fd4,mix_9baa86357fd4,81.0,81,True,True,True,True
P030__trial_06,E,in_the_meantime_du_h,in_the_meantime_du_h,mix_302f0efe8a80,mix_302f0efe8a80,59.0,59,True,True,True,True
P031__trial_01,A,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,8.0,8,True,True,True,True
P031__trial_01,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,16.0,16,True,True,True,True
P031__trial_01,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,3.0,3,True,True,True,True
P031__trial_01,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,42.0,42,True,True,True,True
P031__trial_01,E,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,86.0,86,True,True,True,True
P031__trial_02,A,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,10.0,10,True,True,True,True
P031__trial_02,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,0.0,0,True,True,True,True
P031__trial_02,C,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,7.0,7,True,True,True,True
P031__trial_02,D,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,1.0,1,True,True,True,True
P031__trial_02,E,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,15.0,15,True,True,True,True
P031__trial_03,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,76.0,76,True,True,True,True
P031__trial_03,B,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,25.0,25,True,True,True,True
P031__trial_03,C,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,12.0,12,True,True,True,True
P031__trial_03,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,50.0,50,True,True,True,True
P031__trial_03,E,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,41.0,41,True,True,True,True
P031__trial_04,A,lead_me_du_d,lead_me_du_d,mix_f1f7973e5bac,mix_f1f7973e5bac,89.0,89,True,True,True,True
P031__trial_04,B,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,13.0,13,True,True,True,True
P031__trial_04,C,lead_me_pxl_l4,lead_me_pxl_l4,mix_c7d9a071ba25,mix_c7d9a071ba25,24.0,24,True,True,True,True
P031__trial_04,D,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,35.0,35,True,True,True,True
P031__trial_04,E,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,6.0,6,True,True,True,True
P031__trial_05,A,id_like_to_know_pxl_s7,id_like_to_know_pxl_s7,mix_b393d3919c78,mix_b393d3919c78,50.0,50,True,True,True,True
P031__trial_05,B,id_like_to_know_pxl_s5,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,mix_82d60d7c7fc5,24.0,24,True,True,True,True
P031__trial_05,C,id_like_to_know_pxl_s1,id_like_to_know_pxl_s1,mix_9ffcd672af17,mix_9ffcd672af17,20.0,20,True,True,True,True
P031__trial_05,D,id_like_to_know_pxl_s3,id_like_to_know_pxl_s3,mix_65f41f41d3ab,mix_65f41f41d3ab,17.0,17,True,True,True,True
P031__trial_05,E,id_like_to_know_pxl_s2,id_like_to_know_pxl_s2,mix_6f8b655d7999,mix_6f8b655d7999,38.0,38,True,True,True,True
P031__trial_06,A,lead_me_du_e,lead_me_du_e,mix_271852ba8676,mix_271852ba8676,25.0,25,True,True,True,True
P031__trial_06,B,lead_me_pxl_l1,lead_me_pxl_l1,mix_d5b28dfc8a93,mix_d5b28dfc8a93,4.0,4,True,True,True,True
P031__trial_06,C,lead_me_mcg_pro2,lead_me_mcg_pro2,mix_d3e3580b6e30,mix_d3e3580b6e30,37.0,37,True,True,True,True
